ID	taxid	taxid2	length	name	nuctype	Htaxid	Hname	Vfamily	Hgroup	hosttype	seq_ids	<i>S</i><sub>G</sub> to Lepyrophagus	<i>S</i><sub>G</sub> to Eremotheras	<i>S</i><sub>G</sub> to Ammolykos	order
NC_073064	2508185	2508185-1	45904	Escherichia phage vB_EcoS_PTXU06	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073064	0.0	0.0	0.0	2866
NC_073065	2924881	2924881-1	45901	Escherichia phage vB_EcoS_Zar3M	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073065	0.0	0.0	0.0	2867
NC_073070	2565596	2565596-1	44283	Escherichia phage CEC_Kaz_2018	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073070	0.0	0.0	0.0	2868
NC_073084	2763527	2763527-1	44612	Escherichia phage vb_EcoS_bov22_1	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073084	0.0	0.0	0.0	2869
NC_073083	2835936	2835936-1	44963	Escherichia phage BF9	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073083	0.0	0.0	0.0	2870
NC_073078	2696462	2696462-1	45207	Escherichia phage welsh	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073078	0.0	0.0	0.0	2871
NC_073087	2742948	2742948-1	44825	Escherichia phage Gluttony_ev152	dsDNA	561	Escherichia	-	Pseudomonadota	Prokaryote	NC_073087	0.0	0.0	0.0	2872
NC_073089	2851982	2851982-1	44882	Escherichia phage Oekolampad	dsDNA	83333	Escherichia coli K-12	-	Pseudomonadota	Prokaryote	NC_073089	0.0	0.0	0.0	2873
NC_028901	1720498	1720498-1	43900	Escherichia phage slur05	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	-	Pseudomonadota	Prokaryote	NC_028901	0.0	0.0	0.0	2874
NC_073077	2776148	2776148-1	42624	Escherichia phage vB_Eco_Maverick	dsDNA	561	Escherichia	-	Pseudomonadota	Prokaryote	NC_073077	0.0	0.0	0.0	2875
NC_073076	2696411	2696411-1	44417	Escherichia phage jat	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073076	0.0	0.0	0.0	2876
NC_073068	2894793	2894793-1	44476	Escherichia phage vB_EcoD_Pubbukkers	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073068	0.0	0.0	0.0	2877
NC_073075	2894588	2894588-1	44776	Escherichia phage ZCEC10	dsDNA	1095706	Escherichia coli O18	-	Pseudomonadota	Prokaryote	NC_073075	0.0	0.0	0.0	2878
NC_073071	2045373	2045373-1	44798	Escherichia phage SECphi18	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	-	Pseudomonadota	Prokaryote	NC_073071	0.0	0.0	0.0	2879
NC_073066	2851980	2851980-1	44295	Escherichia phage GeorgBuechner	dsDNA	83333	Escherichia coli K-12	-	Pseudomonadota	Prokaryote	NC_073066	0.0	0.0	0.0	2880
NC_073067	2851979	2851979-1	44550	Escherichia phage PaulFeyerabend	dsDNA	83333	Escherichia coli K-12	-	Pseudomonadota	Prokaryote	NC_073067	0.0	0.0	0.0	2881
NC_073073	2696416	2696416-1	44443	Escherichia phage mckay	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073073	0.0	0.0	0.0	2882
NC_073072	2696386	2696386-1	45256	Escherichia phage bob	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073072	0.0	0.0	0.0	2883
NC_073052	2894753	2894753-1	44804	Escherichia phage JLBYU60	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073052	0.0	0.0	0.0	2884
NC_031113	1883202	1883202-1	44513	Escherichia phage Gluttony	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_031113	0.0	0.0	0.0	2885
NC_031081	1883200	1883200-1	45206	Escherichia phage Envy	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_031081	0.0	0.0	0.0	2886
NC_073053	2894796	2894796-1	41800	Escherichia phage vB_EcoD_Teewinot	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073053	0.0	0.0	0.0	2887
NC_073055	2906743	2906743-1	44488	Escherichia phage vB_EcoD_Opt212	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073055	0.0	0.0	0.0	2888
NC_073054	2894747	2894747-1	45011	Escherichia phage JLBYU37	dsDNA	562	Escherichia coli	-	Pseudomonadota	Prokaryote	NC_073054	0.0	0.0	0.0	2889
NC_031050	1852563	1852563-1	51802	Escherichia phage vB_EcoS_NBD2	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_031050	0.0060	0.0	0.0	2890
NC_047820	2496547	2496547-1	50800	Escherichia phage vB_EcoS_ESCO41	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047820	0.0063	0.0	0.0	2891
NC_047810	1933412	1933412-1	46717	Escherichia phage vB_EcoS-IME253	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047810	0.0094	0.0	0.0	2892
NC_007603	2994041	2994041-1	46219	Escherichia phage Rtp	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_007603	0.0085	0.0	0.0	2893
NC_048208	2507711	2507711-1	46553	Escherichia phage vB_EcoS_IME542	dsDNA	469008	Escherichia coli BL21(DE3)	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048208	0.0071	0.0	0.0	2894
NC_049813	2576500	2576500-1	44219	Escherichia phage vB_EcoS-12210I	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049813	0.0073	0.0	0.0	2895
NC_047893	2048061	2048061-1	45814	Escherichia phage DTL	dsDNA	83333	Escherichia coli K-12	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047893	0.0102	0.0	0.0	2896
NC_047812	1933774	1933774-1	44234	Escherichia phage vB_EcoS_CEB_EC3a	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047812	0.0082	0.0	0.0	2897
NC_019404	1141140	1141140-1	46054	Escherichia phage vB_EcoS_ACG-M12	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_019404	0.0082	0.0	0.0	2898
NC_047848	2024315	2024315-1	47647	Shigella phage Sf12	dsDNA	543	Enterobacteriaceae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047848	0.0085	0.0	0.0	2899
NC_047847	2024313	2024313-1	48262	Shigella phage Sd1	dsDNA	543	Enterobacteriaceae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047847	0.0095	0.0	0.0	2900
NC_023743	1048207	1048207-1	47180	Escherichia phage phiEB49	dsDNA	199310	Escherichia coli CFT073	Drexlerviridae	Pseudomonadota	Prokaryote	NC_023743	0.0081	0.0	0.0	2901
NC_024210	1495286	1495286-1	47112	Escherichia phage e4/1c	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	NC_024210	0.0081	0.0	0.0	2902
NC_024789	1416031	1416031-1	45746	Escherichia phage vB_EcoS_AKS96	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	NC_024789	0.0086	0.0	0.0	2903
NC_024793	1416028	1416028-1	46847	Escherichia phage vB_EcoS_AHP42	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	NC_024793	0.0084	0.0	0.0	2904
NC_024784	1416030	1416030-1	46440	Escherichia phage vB_EcoS_AHS24	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	NC_024784	0.0084	0.0	0.0	2905
KF771236	1416027	1416027-1	46719	Escherichia phage bV_EcoS_AHP24	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	KF771236	0.0084	0.0	0.0	2906
NC_007291	2886922	2886922-1	46072	Escherichia phage Jk06	dsDNA	83334	Escherichia coli O157:H7	Drexlerviridae	Pseudomonadota	Prokaryote	NC_007291	0.0106	0.0	0.0	2907
NC_019718	1147155	1147155-1	45805	Enterobacteria phage vB_EcoS_Rogue1	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_019718	0.0096	0.0	0.0	2908
NC_042038	2886927	2886927-1	47285	Escherichia phage phiKP26	dsDNA	28147	Salmonella enterica subsp. enterica serovar Oranienburg	Drexlerviridae	Pseudomonadota	Prokaryote	NC_042038	0.0095	0.0	0.0	2909
NC_042046	1735565	1735565-1	47319	Escherichia phage C119	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_042046	0.0096	0.0	0.0	2910
NC_047740	1273706	1273706-1	43017	Enterobacteria phage phiJLA23	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047740	0.0096	0.0	0.0	2911
NC_048137	2499073	2499073-1	51170	Pantoea phage vB_PagS_AAS23	dsDNA	549	Pantoea agglomerans	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048137	0.0086	0.0	0.0	2912
NC_042122	2070180	2070180-1	51894	Enterobacter phage Ec_L1	dsDNA	550	Enterobacter cloacae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_042122	0.0071	0.0	0.0	2913
NC_043469	2886900	2886900-1	51543	Enterobacter phage F20	dsDNA	548	Klebsiella aerogenes	Drexlerviridae	Pseudomonadota	Prokaryote	NC_043469	0.0063	0.0	0.0	2914
NC_049833	2591374	2591374-1	50713	Klebsiella phage vB_KpnS_SegesCirculi	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049833	0.0080	0.0	0.0	2915
NC_031053	1654927	1654927-1	50934	Klebsiella phage PKP126	dsDNA	1049565	Klebsiella pneumoniae KCTC 2242	Drexlerviridae	Pseudomonadota	Prokaryote	NC_031053	0.0055	0.0	0.0	2916
NC_047784	1912320	1912320-1	51099	Klebsiella phage vB_KpnS_KpV522	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047784	0.0079	0.0	0.0	2917
NC_047825	1970798	1970798-1	50526	Klebsiella phage KOX1	dsDNA	571	Klebsiella oxytoca	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047825	0.0086	0.0	0.0	2918
NC_049834	2591375	2591375-1	52866	Klebsiella phage vB_KpnS_IMGroot	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049834	0.0080	0.0	0.0	2919
NC_049836	2591371	2591371-1	51487	Klebsiella phage vB_KpnS_Call	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049836	0.0080	0.0	0.0	2920
NC_049835	2591369	2591369-1	54438	Klebsiella phage vB_KpnS_Domnhall	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049835	0.0080	0.0	0.0	2921
NC_049837	2591370	2591370-1	51780	Klebsiella phage vB_KpnS_Alina	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049837	0.0079	0.0	0.0	2922
NC_028760	1647408	1647408-1	49037	Klebsiella phage KLPN1	dsDNA	72407	Klebsiella pneumoniae subsp. pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_028760	0.0073	0.0	0.0	2923
NC_049844	2488573	2488573-1	43094	Klebsiella phage 13	dsDNA	576	Klebsiella sp.	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049844	0.0074	0.0	0.0	2924
NC_048126	2301532	2301532-1	49861	Klebsiella phage TSK1	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048126	0.0074	0.0	0.0	2925
NC_049847	2580406	2580406-1	49916	Klebsiella phage Sin4	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049847	0.0074	0.0	0.0	2926
NC_049845	2689114	2689114-1	49477	Klebsiella phage PhiKpNIH-2	dsDNA	1087440	Klebsiella pneumoniae subsp. pneumoniae KPNIH1	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049845	0.0062	0.0	0.0	2927
NC_029099	1129191	1129191-1	49797	Klebsiella phage KP36	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_029099	0.0073	0.0	0.0	2928
NC_055956	2831671	2831671-1	49276	Klebsiella phage RAD2	dsDNA	1205678	Klebsiella pneumoniae subsp. pneumoniae CIP 52.145 = B5055	Drexlerviridae	Pseudomonadota	Prokaryote	NC_055956	0.0073	0.0	0.0	2929
NC_048162	2419608	2419608-1	49427	Klebsiella phage GH-K3	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048162	0.0074	0.0	0.0	2930
NC_028786	1610829	1610829-1	49462	Klebsiella phage 1513	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_028786	0.0073	0.0	0.0	2931
NC_049846	2580405	2580405-1	49045	Klebsiella phage Shelby	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049846	0.0074	0.0	0.0	2932
NC_049848	2678563	2678563-1	49835	Klebsiella phage KP1801	dsDNA	570	Klebsiella	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049848	0.0073	0.0	0.0	2933
NC_049843	2099585	2099585-1	37655	Klebsiella phage JY917	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049843	0.0083	0.0	0.0	2934
NC_049838	2608376	2608376-1	47844	Klebsiella phage KL	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049838	0.0073	0.0	0.0	2935
NC_049841	2580407	2580407-1	49935	Klebsiella phage Skenny	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049841	0.0073	0.0	0.0	2936
NC_049839	2580408	2580408-1	50241	Klebsiella phage Sweeny	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049839	0.0073	0.0	0.0	2937
NC_028774	1675609	1675609-1	48754	Klebsiella phage Sushi	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_028774	0.0061	0.0	0.0	2938
NC_048024	2268610	2268610-1	49292	Klebsiella phage NJS1	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048024	0.0073	0.0	0.0	2939
NC_049840	2530029	2530029-1	50381	Klebsiella phage vB_KpnS_FZ10	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049840	0.0084	0.0	0.0	2940
NC_048043	2301688	2301688-1	50132	Klebsiella phage NJS2	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048043	0.0074	0.0	0.0	2941
NC_048042	2301690	2301690-1	49344	Klebsiella phage TAH8	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048042	0.0074	0.0	0.0	2942
NC_048044	2301687	2301687-1	49468	Klebsiella phage NJR15	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048044	0.0074	0.0	0.0	2943
NC_047850	2026950	2026950-1	49807	Klebsiella phage MezzoGao	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047850	0.0061	0.0	0.0	2944
NC_048143	2500828	2500828-1	49106	Klebsiella phage KpKT21phi1	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048143	0.0084	0.0	0.0	2945
NC_047907	2060945	2060945-1	50249	Klebsiella phage GML-KpCol1	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047907	0.0074	0.0	0.0	2946
NC_049842	2686209	2686209-1	49316	Klebsiella phage vB_KpnS_15-38_KLPPOU149	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049842	0.0084	0.0	0.0	2947
NC_047841	2024239	2024239-1	49090	Klebsiella phage KPN N141	dsDNA	573	Klebsiella pneumoniae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047841	0.0084	0.0	0.0	2948
NC_047960	2496546	2496546-1	50048	Escherichia phage vB_EcoS_IME347	dsDNA	469008	Escherichia coli BL21(DE3)	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047960	0.0105	0.0	0.0	2949
NC_042043	2496545	2496545-1	49579	Escherichia phage SRT8	dsDNA	511693	Escherichia coli BL21	Drexlerviridae	Pseudomonadota	Prokaryote	NC_042043	0.0082	0.0	0.0	2950
NC_048150	2507846	2507846-1	50414	Shigella phage vB_SsoS_008	dsDNA	624	Shigella sonnei	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048150	0.0052	0.0	0.0	2951
NC_005833	2492962	2492962-1	48836	Escherichia phage T1	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_005833	0.0115	0.0	0.0	2952
NC_047996	2175169	2175169-1	49372	Escherichia phage Eco_BIFF	dsDNA	83333	Escherichia coli K-12	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047996	0.0081	0.0	0.0	2953
NC_019725	1216926	1216926-1	50552	Escherichia phage ADB-2	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_019725	0.0084	0.0	0.0	2954
NC_047959	2163886	2163886-1	50354	Enterobacteria phage vB_EcoS_IME18	dsDNA	469008	Escherichia coli BL21(DE3)	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047959	0.0114	0.0	0.0	2955
NC_041874	1772219	1772219-1	49628	Escherichia phage JMPW1	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_041874	0.0114	0.0	0.0	2956
NC_047828	1983554	1983554-1	49088	Escherichia phage vB_EcoS_SH2	dsDNA	1211845	Escherichia coli MC1061	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047828	0.0114	0.0	0.0	2957
NC_041873	1772218	1772218-1	50298	Escherichia phage JMPW2	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_041873	0.0115	0.0	0.0	2958
NC_047785	1913048	1913048-1	50552	Shigella phage SH6	dsDNA	625	Shigella sp.	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047785	0.0114	0.0	0.0	2959
NC_049832	2697005	2697005-1	50168	Escherichia phage vB_EcoS-DELF2	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049832	0.0081	0.0	0.0	2960
NC_041995	2006922	2006922-1	50564	Shigella phage vB_SsoS-ISF002	dsDNA	624	Shigella sonnei	Drexlerviridae	Pseudomonadota	Prokaryote	NC_041995	0.0081	0.0	0.0	2961
NC_047863	2048005	2048005-1	50552	Shigella phage vB_SflS-ISF001	dsDNA	623	Shigella flexneri	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047863	0.0063	0.0	0.0	2962
NC_015456	2919551	2919551-1	50661	Shigella phage Shfl1	dsDNA	623	Shigella flexneri	Drexlerviridae	Pseudomonadota	Prokaryote	NC_015456	0.0081	0.0	0.0	2963
NC_026010	1572702	1572702-1	50109	Shigella phage pSf-2	dsDNA	623	Shigella flexneri	Drexlerviridae	Pseudomonadota	Prokaryote	NC_026010	0.0114	0.0	0.0	2964
NC_049831	2848075	2848075-1	50309	Shigella phage Sfin-3	dsDNA	623	Shigella flexneri	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049831	0.0081	0.0	0.0	2965
NC_047998	2024314	2024314-1	50403	Shigella phage Sfin-1	dsDNA	625	Shigella sp.	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047998	0.0081	0.0	0.0	2966
NC_019509	2920894	2920894-1	49116	Cronobacter phage ESP2949-1	dsDNA	28141	Cronobacter sakazakii	Drexlerviridae	Pseudomonadota	Prokaryote	NC_019509	0.0079	0.0	0.0	2967
NC_048088	2496544	2496544-1	48195	Cronobacter phage CS01	dsDNA	28141	Cronobacter sakazakii	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048088	0.0079	0.0	0.0	2968
NC_054898	2761539	2761539-1	49833	Vibrio virus 2019VC1	dsDNA	666	Vibrio cholerae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054898	0.0120	0.0	0.0	2969
NC_054897	2849700	2849700-1	45806	Citrobacter phage HCF1	dsDNA	35703	Citrobacter amalonaticus	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054897	0.0141	0.0	0.0	2970
NC_042066	2928681	2928681-1	51092	Salmonella phage FSL SP-126	dsDNA	192955	Salmonella enterica subsp. enterica serovar Kentucky	Drexlerviridae	Pseudomonadota	Prokaryote	NC_042066	0.0100	0.0	0.0	2971
NC_047898	2053686	2053686-1	50316	Salmonella phage YSP2	dsDNA	605	Salmonella enterica subsp. enterica serovar Pullorum	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047898	0.0100	0.0	0.0	2972
NC_047947	2136179	2136179-1	51818	Salmonella phage vB_SenS_PHB07	dsDNA	59201	Salmonella enterica subsp. enterica	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047947	0.0100	0.0	0.0	2973
NC_029071	1654889	1654889-1	41085	Salmonella phage 36	dsDNA	59201	Salmonella enterica subsp. enterica	Drexlerviridae	Pseudomonadota	Prokaryote	NC_029071	0.0099	0.0	0.0	2974
NC_047985	2233992	2233992-1	49788	Escherichia phage LL5	dsDNA	561	Escherichia	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047985	0.0099	0.0	0.0	2975
NC_009540	2892339	2892339-1	49902	Escherichia phage Tls	dsDNA	37762	Escherichia coli B	Drexlerviridae	Pseudomonadota	Prokaryote	NC_009540	0.0099	0.0	0.0	2976
NC_047823	2267237	2267237-1	50339	Citrobacter phage CF1 DK-2017	dsDNA	546	Citrobacter freundii	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047823	0.0100	0.0	0.0	2977
NC_027350	2885922	2885922-1	49816	Citrobacter phage Stevie	dsDNA	546	Citrobacter freundii	Drexlerviridae	Pseudomonadota	Prokaryote	NC_027350	0.0097	0.0	0.0	2978
NC_031026	1837218	1837218-1	49167	Salmonella phage phSE-2	dsDNA	90371	Salmonella enterica subsp. enterica serovar Typhimurium	Drexlerviridae	Pseudomonadota	Prokaryote	NC_031026	0.0099	0.0	0.0	2979
NC_048065	2315629	2315629-1	49665	Citrobacter phage Sazh	dsDNA	546	Citrobacter freundii	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048065	0.0100	0.0	0.0	2980
NC_054894	2589652	2589652-1	49526	Escherichia phage Henu7	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054894	0.0085	0.0	0.0	2981
NC_054893	2575323	2575323-1	49847	Escherichia phage vB_EcoS_W011D	dsDNA	561	Escherichia	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054893	0.0069	0.0	0.0	2982
NC_054892	2591407	2591407-1	48939	Escherichia phage vB_EcoS_PHB17	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054892	0.0078	0.0	0.0	2983
NC_048206	2419760	2419760-2	50343	Escherichia phage vB_Eco_mar001J1	dsDNA	561	Escherichia	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048206	0.0099	0.0	0.0	2984
NC_048204	2419760	2419760-1	50343	Escherichia phage vB_Eco_mar001J1	dsDNA	561	Escherichia	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048204	0.0099	0.0	0.0	2985
NC_048132	2026130	2026130-1	50910	Escherichia phage vB_EcoS-95	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048132	0.0079	0.0	0.0	2986
NC_049817	2696452	2696452-1	51277	Escherichia phage tonnikala	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049817	0.0086	0.0	0.0	2987
NC_049818	2696450	2696450-1	51627	Escherichia phage tonijn	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049818	0.0079	0.0	0.0	2988
NC_054896	2696449	2696449-1	51014	Escherichia phage tiwna	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054896	0.0079	0.0	0.0	2989
NC_049819	2696385	2696385-1	50732	Escherichia phage atuna	dsDNA	83333	Escherichia coli K-12	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049819	0.0086	0.0	0.0	2990
NC_049814	2591057	2591057-1	51854	Shigella phage JK16	dsDNA	668369	Escherichia coli DH5[alpha]	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049814	0.0086	0.0	0.0	2991
NC_048202	2496549	2496549-1	50865	Escherichia phage vB_EcoS_swan01	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_048202	0.0086	0.0	0.0	2992
NC_049815	2696451	2696451-1	51012	Escherichia phage tonn	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049815	0.0086	0.0	0.0	2993
NC_054895	2585737	2585737-1	48466	Escherichia phage vB_Eco_SLUR29	dsDNA	561	Escherichia	Drexlerviridae	Pseudomonadota	Prokaryote	NC_054895	0.0054	0.0	0.0	2994
NC_049816	2696456	2696456-1	51111	Escherichia phage tunus	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049816	0.0086	0.0	0.0	2995
NC_047938	2496550	2496550-1	51811	Escherichia phage SECphi27	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_047938	0.0086	0.0	0.0	2996
NC_049820	2848074	2848074-1	53145	Shigella phage 2019SD1	dsDNA	622	Shigella dysenteriae	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049820	0.0039	0.0	0.0	2997
NC_049828	2696402	2696402-1	48613	Escherichia phage haarsle	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049828	0.0100	0.0	0.0	2998
NC_049853	2596677	2596677-1	49890	Escherichia phage Henu8	dsDNA	562	Escherichia coli	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049853	0.0111	0.0	0.0	2999
NC_049827	2696389	2696389-1	51154	Escherichia phage damhaus	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049827	0.0100	0.0	0.0	3000
NC_049825	2696401	2696401-1	49530	Escherichia phage grams	dsDNA	511145	Escherichia coli str. K-12 substr. MG1655	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049825	0.0100	0.0	0.0	3001
NC_049826	2696376	2696376-1	51662	Escherichia phage aaroes	dsDNA	83333	Escherichia coli K-12	Drexlerviridae	Pseudomonadota	Prokaryote	NC_049826	0.0100	0.0	0.0	3002
NC_021331	2496551	2496551-1	51821	Shigella phage pSf-1	dsDNA	623	Shigella flexneri	Drexlerviridae	Pseudomonadota	Prokaryote	NC_021331	0.0100	0.0	0.0	3003
