# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3242071	3242502	+	HNGIBB_03396		CBS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059EET0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3243099	3244563	+	HNGIBB_03397	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3244809	3244885	+	HNGIBB_03398	trnI	tRNA-Ile(gat)	SO:0000263
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3244915	3244990	+	HNGIBB_03399	trnA	tRNA-Ala(tgc)	SO:0000254
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3245225	3248016	+	HNGIBB_03400	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	rRNA	3248125	3248239	+	HNGIBB_03401	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3248356	3248432	+	HNGIBB_03402	trnfM	tRNA-fMet(cat)	SO:0000266
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3248622	3249419	+	HNGIBB_03403		hypothetical protein	PFAM:PF05050.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3249435	3250289	-	HNGIBB_03404		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3250286	3251110	-	HNGIBB_03405		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3251121	3252131	-	HNGIBB_03406		hypothetical protein	PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3252393	3253526	+	HNGIBB_03407		histidine kinase	SO:0001217, UniRef:UniRef50_A0A7C4ZAV3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3253492	3254286	+	HNGIBB_03408		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_A0A1B1ALV7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3254434	3255111	+	HNGIBB_03409	ditG	Protein DitG	SO:0001217, UniRef:UniRef50_A0A031FLL0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3255108	3257003	-	HNGIBB_03410	nodQ	Bifunctional enzyme NodQ	SO:0001217, UniRef:UniRef50_P28604
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3257003	3257938	-	HNGIBB_03411		Sulfate adenylyltransferase subunit 2	SO:0001217, UniRef:UniRef50_A1S9N7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3257998	3259467	-	HNGIBB_03412		Dioxygenase	SO:0001217, UniRef:UniRef50_A0A074MDL8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3259571	3260563	+	HNGIBB_03413		tRNA-dihydrouridine(20/20a) synthase	SO:0001217, UniRef:UniRef50_A0A1G0ISJ8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3260560	3261375	+	HNGIBB_03414		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A0A172Y6N7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3261372	3261554	-	HNGIBB_03415		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3261775	3262128	+	HNGIBB_03416		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3262184	3262465	+	HNGIBB_03417		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3262506	3263720	+	HNGIBB_03418		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1Y5RZY4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3263796	3264935	+	HNGIBB_03419		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A5P9GMI0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3264959	3265372	+	HNGIBB_03420		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3265369	3267141	-	HNGIBB_03421		Arylsulfatase/uncharacterized sulfatase	SO:0001217, UniRef:UniRef50_A0A7W7F5L8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3267248	3268678	+	HNGIBB_03422		DNA-3-methyladenine glycosylase II	SO:0001217, UniRef:UniRef50_A0A6I6MN02
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3268675	3269160	+	HNGIBB_03423		Methylated-DNA--protein-cysteine methyltransferase	SO:0001217, UniRef:UniRef50_A0A080M8I0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3269252	3269713	+	HNGIBB_03424		Mlr4354 like protein	SO:0001217, UniRef:UniRef50_A0A1V1PTT0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3269794	3270129	+	HNGIBB_03425		hypothetical protein	PFAM:PF03992.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3270111	3272099	-	HNGIBB_03426		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3272204	3273106	-	HNGIBB_03427		hypothetical protein	PFAM:PF00106.31, PFAM:PF13561.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3273218	3274519	+	HNGIBB_03428	nupX	Putative nucleoside permease NupX	SO:0001217, UniRef:UniRef50_A0A2P2EEA9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3274521	3275318	-	HNGIBB_03429		CHAD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALY0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3275343	3275810	-	HNGIBB_03430		Thioesterase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALW5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3275872	3276486	+	HNGIBB_03431		DUF4382 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALT2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3276530	3277672	+	HNGIBB_03432		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A157M9B9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3277692	3278135	+	HNGIBB_03433		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3278132	3278608	-	HNGIBB_03434		hypothetical protein	PFAM:PF00999.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3278771	3279361	+	HNGIBB_03435		Uracil-DNA glycosylase-like domain-containing protein	SO:0001217, UniRef:UniRef50_Q9KV90
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3279358	3280332	+	HNGIBB_03436		Monoacylglycerol lipase	SO:0001217, UniRef:UniRef50_A0A2P2ECK6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3280359	3281309	+	HNGIBB_03437		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALT9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3281306	3282319	-	HNGIBB_03438		hypothetical protein	PFAM:PF00005.33, PFAM:PF13304.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3282316	3283890	-	HNGIBB_03439		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ALU5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3283918	3284901	-	HNGIBB_03440		Iron uptake protein A1	SO:0001217, UniRef:UniRef50_A0A6I6MN18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3285099	3285173	+	HNGIBB_03441	trnV	tRNA-Val(cac)	SO:0000273
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3285236	3285853	+	HNGIBB_03442	luxR	LuxR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A108CM04
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3285945	3286316	+	HNGIBB_03443		Response regulatory domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S5TC70
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3286341	3287570	+	HNGIBB_03444		histidine kinase	SO:0001217, UniRef:UniRef50_A0A1V1PU95
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3287675	3288490	+	HNGIBB_03445		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_G2IPR2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3288536	3289378	+	HNGIBB_03446		Non-heme chloroperoxidase	SO:0001217, UniRef:UniRef50_A0A0S2F5K6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3289661	3289900	+	HNGIBB_03447		Phosphoglycolate phosphatase	SO:0001217, UniRef:UniRef50_A0A059E7W7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3289919	3290611	-	HNGIBB_03448		Phosphoglycolate phosphatase	SO:0001217, UniRef:UniRef50_A0A6I6MMU6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3290674	3292038	+	HNGIBB_03449		hypothetical protein	PFAM:PF00132.30, PFAM:PF12804.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3292035	3292571	+	HNGIBB_03450		hypothetical protein	PFAM:PF14317.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3292568	3293269	+	HNGIBB_03451		Ribose-5-phosphate isomerase A	SO:0001217, UniRef:UniRef50_A0A0N1LF66
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3293266	3294123	-	HNGIBB_03452		hypothetical protein	PFAM:PF00023.36, PFAM:PF13606.12, PFAM:PF13637.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3294225	3294722	-	HNGIBB_03453		SET domain-containing protein	SO:0001217, UniRef:UniRef50_A0A257NUZ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3294813	3294887	-	HNGIBB_03454	trnQ	tRNA-Gln(ttg)	SO:0000261
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3294978	3296354	-	HNGIBB_03455		L-serine dehydratase	SO:0001217, UniRef:UniRef50_P71349
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3296474	3297502	+	HNGIBB_03456		L-threonine 3-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3C0T3B5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3297647	3298837	+	HNGIBB_03457		2-amino-3-ketobutyrate coenzyme A ligase	SO:0001217, UniRef:UniRef50_A0A083ZUJ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	3298857	3298933	-	HNGIBB_03458	trnP	tRNA-Pro(cgg)	SO:0000268
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3298987	3299538	-	HNGIBB_03459		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3299610	3301382	+	HNGIBB_03460		Peptidase S49 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AM54
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3302088	3302414	+	HNGIBB_03461		UPF0060 membrane protein CHU_3331	SO:0001217, UniRef:UniRef50_Q11PU6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3302542	3302937	-	HNGIBB_03462		DUF3768 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C8HMB8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3302934	3303671	-	HNGIBB_03463	purQ	Phosphoribosylformylglycinamidine synthase subunit PurQ	SO:0001217, UniRef:UniRef50_Q9A5F3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3303737	3303958	+	HNGIBB_03464		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3304049	3305068	+	HNGIBB_03465		Phosphate-binding protein	SO:0001217, UniRef:UniRef50_A0A6I6MSP1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3305251	3306072	-	HNGIBB_03466		hypothetical protein	PFAM:PF00756.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3306147	3306404	-	HNGIBB_03467		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3306417	3306662	-	HNGIBB_03468	purS	Phosphoribosylformylglycinamidine synthase subunit PurS	SO:0001217, UniRef:UniRef50_A0AA37SG13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3306728	3307480	-	HNGIBB_03469		Phosphoribosylaminoimidazole-succinocarboxamide synthase	SO:0001217, UniRef:UniRef50_Q2NCK7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3307687	3308010	+	HNGIBB_03470		Aldolase	SO:0001217, UniRef:UniRef50_A0A0Q8MDM2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3308079	3308270	-	HNGIBB_03471		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3308416	3309024	+	HNGIBB_03472		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3309028	3310335	-	HNGIBB_03473		Adenylosuccinate lyase	SO:0001217, UniRef:UniRef50_A0A2E0T743
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3310367	3311722	-	HNGIBB_03474		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3311807	3312208	-	HNGIBB_03475		hypothetical protein	PFAM:PF13508.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3312386	3313369	+	HNGIBB_03476		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3313372	3314196	-	HNGIBB_03477		MPN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2D6TSS4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3314207	3315040	-	HNGIBB_03478		Methionine aminopeptidase	SO:0001217, UniRef:UniRef50_A0A8H8WZH1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3315099	3315620	-	HNGIBB_03479		hypothetical protein	PFAM:PF07617.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3315717	3317096	-	HNGIBB_03480	pleD	Response regulator PleD	SO:0001217, UniRef:UniRef50_Q9A5I5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3317107	3317472	-	HNGIBB_03481	divK	Polar-differentiation response regulator DivK	SO:0001217, UniRef:UniRef50_A0A2S6TDE4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3317609	3318511	+	HNGIBB_03482		N-acetylglucosamine kinase	SO:0001217, UniRef:UniRef50_A0A656HGS0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3318511	3319782	+	HNGIBB_03483		DNA polymerase IV	SO:0001217, UniRef:UniRef50_A0A7C3FYN6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3319775	3320149	+	HNGIBB_03484		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3320176	3320520	+	HNGIBB_03485		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3320565	3321029	+	HNGIBB_03486		Enamine/imine deaminase	SO:0001217, UniRef:UniRef50_A0A238KSN4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3321034	3322191	+	HNGIBB_03487		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A961V0U2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3322175	3323482	-	HNGIBB_03488		Arginine/agmatine antiporter	SO:0001217, UniRef:UniRef50_A0A850SKU6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3323533	3323844	-	HNGIBB_03489		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3323928	3326231	-	HNGIBB_03490		Ribonuclease R	SO:0001217, UniRef:UniRef50_A0A4S2H7R1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3326390	3329047	-	HNGIBB_03491		DNA topoisomerase 1	SO:0001217, UniRef:UniRef50_A0A420WL85
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3329259	3329429	+	HNGIBB_03492		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3329483	3329659	+	HNGIBB_03493		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3329675	3330775	-	HNGIBB_03494	dprA	DNA-protecting protein DprA	SO:0001217, UniRef:UniRef50_A0A2M7GK10
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3330772	3331518	-	HNGIBB_03495		Glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_Q0ANY0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3331571	3332125	-	HNGIBB_03496		hypothetical protein	PFAM:PF14235.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3332138	3332464	-	HNGIBB_03497		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3332465	3332818	-	HNGIBB_03498		C-type lysozyme inhibitor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AM55
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3332835	3334115	-	HNGIBB_03499		Dihydroorotase	SO:0001217, UniRef:UniRef50_A0A7Y1SLY5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3334120	3334269	-	HNGIBB_03500		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3334269	3335261	-	HNGIBB_03501		Aspartate carbamoyltransferase	SO:0001217, UniRef:UniRef50_A0A074MA14
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	3335421	3335669	+	HNGIBB_03502		hypothetical protein	
