gene	start	stop	strand	contig	score	partial	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0048	33691	33470	-	SRR35809336_ctg10052|provirus_1805875_1849128	32.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0049	34230	33703	-	SRR35809336_ctg10052|provirus_1805875_1849128	103.0	00	491	118.0	0.409	2.1510000000000002e-32	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	491	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	Mu Gam-like end protection	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0050	34573	34220	-	SRR35809336_ctg10052|provirus_1805875_1849128	56.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0051	34911	34570	-	SRR35809336_ctg10052|provirus_1805875_1849128	59.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0052	35329	34904	-	SRR35809336_ctg10052|provirus_1805875_1849128	53.1	00	2119	97.0	0.442	7.832e-26	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2119	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0053	35958	35326	-	SRR35809336_ctg10052|provirus_1805875_1849128	100.1	00	2030	90.0	0.298	2.203e-22	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2030	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0054	36709	35960	-	SRR35809336_ctg10052|provirus_1805875_1849128	140.3	00	296	126.0	0.337	5.712e-33	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	296	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	DNA transposition protein	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0055	38956	36761	-	SRR35809336_ctg10052|provirus_1805875_1849128	297.6	00	310	138.0	0.209	4.6290000000000003e-35	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	310	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0056	39060	38953	-	SRR35809336_ctg10052|provirus_1805875_1849128	15.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0057	39506	39057	-	SRR35809336_ctg10052|provirus_1805875_1849128	79.5	00	2345	70.0	0.359	4.859e-16	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2345	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0058	40555	39506	-	SRR35809336_ctg10052|provirus_1805875_1849128	128.1	00	3264	109.0	0.278	7.7670000000000005e-28	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	3264	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	ParB-like partition protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0059	40909	41790	+	SRR35809336_ctg10052|provirus_1805875_1849128	55.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0060	41845	42381	+	SRR35809336_ctg10052|provirus_1805875_1849128	50.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10052|provirus_1805875_1849128_CDS_0061	42712	43254	+	SRR35809336_ctg10052|provirus_1805875_1849128	61.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0001	663	1	-	SRR35809336_ctg10687|provirus_4211115_4255250	56.6	00	1599	130.0	0.371	9.574e-36	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1599	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0002	969	667	-	SRR35809336_ctg10687|provirus_4211115_4255250	20.0	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0003	1453	1932	+	SRR35809336_ctg10687|provirus_4211115_4255250	50.3	00	2439	49.0	0.406	8.153e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2439	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0004	2572	1958	-	SRR35809336_ctg10687|provirus_4211115_4255250	27.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0005	2797	3012	+	SRR35809336_ctg10687|provirus_4211115_4255250	15.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0006	3406	3161	-	SRR35809336_ctg10687|provirus_4211115_4255250	6.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0007	3830	3423	-	SRR35809336_ctg10687|provirus_4211115_4255250	49.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0008	4371	3841	-	SRR35809336_ctg10687|provirus_4211115_4255250	75.3	00	7	89.0	0.34	1.057e-21	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	7	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0009	4598	4368	-	SRR35809336_ctg10687|provirus_4211115_4255250	55.0	00	920	38.0	0.324	3.266e-06	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	920	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0010	5235	4615	-	SRR35809336_ctg10687|provirus_4211115_4255250	106.4	00	32459	74.0	0.367	3.068e-17	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	32459	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0011	6227	5244	-	SRR35809336_ctg10687|provirus_4211115_4255250	129.2	00	8763	119.0	0.4	1.5720000000000001e-32	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	8763	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0012	9500	6240	-	SRR35809336_ctg10687|provirus_4211115_4255250	601.3	00	2589	466.0	0.379	2.409e-132	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2589	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0013	10195	9500	-	SRR35809336_ctg10687|provirus_4211115_4255250	129.3	00	32	69.0	0.29	1.017e-15	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	32	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0014	11057	10197	-	SRR35809336_ctg10687|provirus_4211115_4255250	116.7	00	30	119.0	0.375	6.847999999999999e-33	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	30	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0015	11776	11057	-	SRR35809336_ctg10687|provirus_4211115_4255250	104.7	00	18	125.0	0.326	4.0140000000000005e-34	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	18	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0016	12151	11780	-	SRR35809336_ctg10687|provirus_4211115_4255250	58.1	00	14	44.0	0.318	8.267e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	14	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0017	14275	12155	-	SRR35809336_ctg10687|provirus_4211115_4255250	390.1	00	18891	154.0	0.319	4.832e-39	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	18891	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0018	14666	14232	-	SRR35809336_ctg10687|provirus_4211115_4255250	17.8	00	19318	46.0	0.388	1.306e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	19318	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0019	14950	14612	-	SRR35809336_ctg10687|provirus_4211115_4255250	51.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0020	15423	14962	-	SRR35809336_ctg10687|provirus_4211115_4255250	87.4	00	158	64.0	0.291	7.02e-14	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	158	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0021	15836	15429	-	SRR35809336_ctg10687|provirus_4211115_4255250	62.6	00	347	72.0	0.363	3.793e-17	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	347	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0022	16330	15833	-	SRR35809336_ctg10687|provirus_4211115_4255250	48.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0023	16653	16330	-	SRR35809336_ctg10687|provirus_4211115_4255250	45.1	00	25	79.0	0.392	1.054e-19	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	25	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0024	17270	16653	-	SRR35809336_ctg10687|provirus_4211115_4255250	93.5	00	442	136.0	0.384	5.236e-38	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	442	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0025	18204	17236	-	SRR35809336_ctg10687|provirus_4211115_4255250	103.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0026	18770	18201	-	SRR35809336_ctg10687|provirus_4211115_4255250	78.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0027	19429	18770	-	SRR35809336_ctg10687|provirus_4211115_4255250	55.2	00	10080	50.0	0.221	6.242e-09	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	10080	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0028	19832	19431	-	SRR35809336_ctg10687|provirus_4211115_4255250	37.3	00	4603	104.0	0.509	1.476e-27	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4603	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#838383	alpha-2,3-sialyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0029	20311	19934	-	SRR35809336_ctg10687|provirus_4211115_4255250	31.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0030	21580	20402	-	SRR35809336_ctg10687|provirus_4211115_4255250	279.6	00	10	146.0	0.317	8.454e-39	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	10	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0031	22499	21603	-	SRR35809336_ctg10687|provirus_4211115_4255250	159.5	00	1684	321.0	0.602	9.91e-101	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1684	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0032	23772	22501	-	SRR35809336_ctg10687|provirus_4211115_4255250	215.6	00	12	285.0	0.416	1.283e-85	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	12	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0033	25409	23772	-	SRR35809336_ctg10687|provirus_4211115_4255250	207.4	00	9	210.0	0.28	1.218e-58	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	9	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0034	25955	25416	-	SRR35809336_ctg10687|provirus_4211115_4255250	52.7	00	83	84.0	0.353	7.733e-21	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	83	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0035	26483	26151	-	SRR35809336_ctg10687|provirus_4211115_4255250	6.2	00	2323	93.0	0.53	1.2049999999999999e-24	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2323	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0036	27221	26598	-	SRR35809336_ctg10687|provirus_4211115_4255250	109.0	00	6836	41.0	0.253	2.189e-06	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	6836	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
